form	sentence_1	sentence_2	label
kæbe	hun lider af alvorlige smerter i kæben efter en tandoperation	Fastgør .. skruestikken omhyggeligt på arbejdsbordet. Og nu er den klar til at smække kæberne sammen	0
kæde	I otte år har Cowboyland haft butik i City Vest. Forretningen i Jyllands største indkøbscenter er en af kædens seks	Mern Å danner ved Ugledige en hel kæde af småsøer	0
kælling	Hun havde sagt, at han skulle sætte sig ned, hvis han ikke kunne ramme lokummet. Fandens til kælling -- han skulle ikke pisse som et kvindfolk	det var så skidehyggeligt da vi lavede kemi sammen .. din dejlige kælling, skal vi ikke snart gøre det igen???	1
kæp	Han smed en kæp eller en sten, og sendte hunden efter den	æslet gav ondt af sig. Men manden der gik ved siden af, stak det med sin kæp, så snart det prøvede at hvile bare lidt	0
købekraft	Kronen er nu dén valuta, der bevarer sin købekraft bedst	Folks købekraft er faldet markant, inflationen er på 25 pct. om måneden	0
kødæder	kattedyrene er udprægede kødædere som mest jager om natten	vegetarkosten var så velsmagende, at selv en indædt kødæder som jeg glemte alt om dyreryg og kalvefilet	0
lag	Pladsens brosten var dækket af et fint lag snekrystaller	I tidens løb har vi i venners lag naturligvis mange gange snakket om, hvad man egentlig ville gøre, hvis man vandt en million	0
lakmusprøve	Syre gør papiret rødt, base blåt, lærte vi om lakmusprøvens virkninger	Det er en lakmusprøve for al litteratur, om den styrker i livets dårligste øjeblikke	0
lammelse	omsider havde lammelserne i hans muskler fortaget sig så meget, at han kunne forlade kørestolen	næste morgen kl. 9.30 ville man fremsætte forslag om generalstrejke med lammelse af alle funktioner i samfundet	0
landsby	En dag samledes hele landsbyen på stranden ved det nye skib	I løbet af de seneste årtier er landsbyerne gradvis forvandlet fra landbrugsbyer til boligbyer	0
latrin	Du skal bo på et loftværelse uden rindende vand med latrin i gården	ved opfyldningen af havnepladsen røg der en god del latrin med, et ellers nyttigt stof, der havde kunnet gøre sig bedre på Amagers kålmarker	0
lave	Nedslidte bildæk laves til gummipulver, der bruges til nye gummihjul eller til at blande i asfalt til vejbelægninger	Claus ville absolut lave et mandfolk ud af Johnny	1
lave	Hvad laver man i en børnehaveklasse, kan du huske det?	vi ville gerne have haft tid til at lave andre ting end at hvile ud, når vi kom hjem	1
lave	vi skal også lave programmer, som er for grupper af seere og lyttere, som ikke nødvendigvis udgør hele befolkningen	når jeg engang får mere tid, vil jeg da også lære at lave min bil og sådan nogle ting	0
lede	De standsede på tredje sal og hun ledte i sin taske efter nøglen	Jeg kunne se, han ledte i sin hjerne efter noget at sige	1
lejemål	Bondeidyllen er lejet, i første omgang for to et halvt år, men lejemålet kan forlænges med yderligere to år	Usædvanligt godt lejemål med pæn facade. Lejemålet er 763 m	0
lem	Ved I ikke, at jeres legemer er Kristi lemmer?	Kosten var elendig og af hospitalets 1200 lemmer døde de 514 af koleraen	0
let	det er .. ikke noget let spørgsmål at besvare	Allerede som barn opdagede Dirch Passer, at han havde let ved at få folk til at grine	1
lide	Når ens barn lider og har brug for hjælp, glemmer man sin egen rædsel	befolkningen lider under, at regeringen ofte krænker menneskerettighederne	1
lidelse	Hovedpinen kan skyldes migræne, forhøjet blodtryk eller lidelser i næse og bihuler	Vi vil ikke have lidelsen, smerten og døden på for nært hold	0
lidenskabelig	ungarerne er et lidenskabeligt folk med ironi og en vis fornemmelse for tragik	Han var en lidenskabelig kortspiller og kunne spille sine penge op	0
lig	liget blev i procession ført ud af huset, ledsaget af slægt og venner og båret til ligbrændingspladsen	Karl den Danske .. var søn af Knud den Hellige og fik en skæbne meget lig faderens	0
ligge	de nuværende præster, Jesper Hougaard og Tage Rasmussen, ligger meget tæt på hinanden i kirkelig opfattelse	Færgen Tor Scandinavia ligger nu i Esbjerg havn efter en voldsom brand om bord	0
line	Hunden har aldrig haft line på, den har aldrig været på en dressurplads	i 1859 hentede Blondin verdensberømmelse ved at gå på line over det brusende Niagara-vandfald	0
liv	Schultz Sadelmageri i Kolding .. giver gode råd om, hvordan kalechen kan få et langt og godt liv	Min mand fik liv i mig kl. 6.10 i morges. Da havde han allerede lavet te	0
livskvalitet	en reel boligpolitik .. vil formindske arbejdsløsheden og forbedre livskvaliteten for mange mennesker	Ærlighed med lidt ekstra krydderi på står meget højt på listen over livskvaliteter, som betyder noget for Søren	0
livstegn	Hendes mave bevægede sig i takt med hendes åndedrag, men ellers var der ikke noget livstegn at spore	Ikke en lyd har hun hørt fra ham siden. Ikke et eneste livstegn	0
livsvigtig	Jeg er tilfreds med en 1-0 sejr .. Til gengæld er det livsvigtigt, at de fysisk stærke russere ikke får scoret et udebanemål	Insulin er livsvigtigt for sukkersygepatienter	0
logbog	At føre logbog er noget, man gør for senere at kunne rekonstruere en sejlads	Med mindre der indføres en logbog pr. elev, er der med lærernes vidtgående metodefrihed ingen sikkerhed for, at alle børn lærer om de mest elementære ting	0
lov	pensionister får lov til at bo hele året i deres sommerhus	Jeg gør det du giver mig lov til. Hverken mere eller mindre	1
lukke	Når der er strikket 40 p : pinde lukkes af i rib	Strik hver side op for sig og luk af til hals	1
lukke	Plastposen lukkes med en knude	Dejen lukkes omkring fyldet	1
lukke	Godnat, hvisker hun og lukker øjnene	Der var ingen færdsel gennem porten, og der var endnu to-tre timer til den skulle lukkes	1
lukketid	Schweiz reducerede : i håndboldkampen til slutresultatet en halv snes sekunder før lukketid	Mitterrand taler i disse år ofte og gerne om døden: Jeg føler, lukketiden nærmer sig, siger han	1
lunge	den tunge, usunde luft i byen var den rene gift for drengens lunger og luftveje	Nivå landsby er et attraktivt boligområde .. naturens store grønne lunge har sine spidser helt inde i byen, man kan trække vejret her	0
lus	jeg vil sgu ikke leve som en fattig lus	børnene i klassen .. kommer hen imod ham og griner af ham, øv din lille lus, siger de	1
lysår	Der kan gå lysår, før folkelige meninger og livsformer trænger igennem til dommernes lukkede verden	Vor egen galakse er ca. 100.000 lysår i diameter og afstanden til den nærmeste store galakse, Andromeda-spiralgalaksen, er over 2 millioner lysår	0
lås	perlekæden er 40 centimeter lang med lås af 14 kt. guld	alle ældre burde sikre sig, at de har en effektiv lås og en sikkerhedskæde på deres hoveddør	0
længde	flyene måtte flyve på langs af Israel, der i hele sin længde blot er omkring 400 km	Tegn .. boligen i målestoksforhold 1:100. Angiv på tegningen længde og bredde af hvert rum	1
lærred	Slangerup Bios Venner har forsynet biografen med nyt gulv, nyt filmapparat, ny foyer, nye stole og nyt lærred	I 1937 rullede den første Disney film hen over lærredet: Snehvide og de syv dværge	1
læse 'op	Henne i børnehaven er pædagogen ved at læse højt, mens børnene spiser madpakker	Selv om der ikke er længe til sommer, kan jeg nok nå at læse pensum op	0
læsse	Gruset læsses på enorme lastvogne, der kan tage 35 tons, og køres til en fabrik	Bagagerummet ser flot og velordnet ud, indtil man begynder at læsse bagagen ind	1
løb	Kirsten hastede mod døren og forsvandt i løb ned ad gangen med klaprende træsko	Jeg havde en pistol, holdt løbet mod min tinding, men havde ikke mod til at trykke af	0
løbe	Mor, må mig og Casper gerne løbe ned og lege i gården?	han kan ikke indhente dem, selv om han løber og de bare går i almindelig gangart	0
løsrive	lokale serbere .. ønskede at løsrive sig fra kroatisk styre	For at vinde sin egen mandlige identitet må manden løsrive sig fra moderen til fordel for det mandlige	1
løve	løven lever på den åbne savanne	Jeres modstander, Djævelen, går omkring som en brølende løve og leder efter nogen at sluge	1
magt	man kan jo få folk til hvad som helst, bare man har magt over dem	Han købte sig, aktie for aktie, op til en kontrolpost og krævede magt og medindflydelse	1
male	han tjente til livets ophold ved at tegne og male akvareller	Picasso har malet deres kroppe, så de består af trekanter og cirkler	1
mangle	Vi førte 1-0, til der manglede 10 minutter, hvorefter hjemmeholdet fik straffespark	der er nogle ting, som mangler at blive besvaret	1
manøvrere	Bæveren kunne manøvrere mellem alle skær imod strømmen	Nu brugte hun albuerne og fik sig manøvreret uden om ham	1
markør	Med musen i hånden kan du nemt og lynhurtigt bevæge markøren rundt på skærmen	Voldelighed blev en social markør, et tegn på, at man tilhørte samfundets bund	0
maskinhus	vandpumpen blev anbragt i et nybygget maskinhus, der opførtes i forlængelse af vaskehuset, hvor øltønderne blev spulet og renset	Da de gik forbi maskinhuset, stod bedstefarfar og biksede med såmaskinen	0
masse	Ideen bag ovnen er et effektivt, men lille og lukket ildsted og en lang røgkanal, der afgiver varme til massen af sten	Til isen piskes 1 helt æg og 4 blommer meget grundigt med sukker og vanillesukker til en luftig masse	0
matematiker	Leonardo foretog mange rejser til Egypten, Grækenland og Syrien, og han kom derved i forbindelse med arabiske matematikere	3.Y er et næsten typisk eksempel på matematikere: Driculus spituosa. Pjækulus opgavski	0
medarbejder	Børnehaven vil have en medarbejder, som er motiveret og går op i arbejdet	På kontoret er bl.a. ansat 3 socialrådgivere og et antal frivillige medarbejdere	1
megen	der havde allerede dannet sig tilstrækkeligt meget is til at børnene kunne løbe på skøjter	drik lige så meget, du vil. Vi har mere, hvor det kommer fra	1
membran	højttalerens to bas-enheder er tilsluttet sådan, at når den ene membran går opad, går den anden nedad	Adamsæblet .. består af plader, som holdes sammen af muskelfibre og membraner	0
mene	Hun mener ikke noget ondt med det	Det var ment som en spøg	1
menig	Fodboldfest da TVs chefer mødte de menige på grønsværen	en oversergent i hæren .. var anklaget for at have serveret sjoferter for de menige	0
messedreng	Han duftede af lavendelsæbe og virkede så renvasket som en messedreng i påsketiden	efter skolen tog jeg til søs som messedreng et års tid, inden jeg gik i lære	0
mester	Som dansk mester er Camilla Martin et af Danmarks store håb på den internationale badmintonscene	Yan Swahn .. er foruden at være en forrygende komiker tidligere nordisk mester i trylleri	0
mester	Standuret er udført af Lars Peter Henrichsen, mester i Rønne fra 1837	Hvis mødet trak ud, så kaldte mester det en ulovlig strejke, fordi diskussionerne foregik i arbejdstiden	1
migrere	Det gik meget smertefrit at migrere fra Unix til Linux	En del af befolkningen har -- for overhovedet at kunne overleve -- i årtier været tvunget til at migrere til mere velstående områder i vinterhalvåret	0
militær	de to stormagters militær beslaglægger så enorme ressourcer, at det indirekte stjæler store dele af den tredje verdens ressourcer	Når han er færdig som kontorassistent, regner han med at skulle ind til militæret	1
mimose	den store buket mimoser, hun havde købt i uudsprungen tilstand, og som skulle behandles på en særlig måde, var nu i fuldt flor	Franni var sart som en mimose overfor den mindste kritik	0
mineral	De fleste råvareeksporterende ulande eksporterer tropiske landbrugsprodukter, mens mineraler udgør den anden store gruppe	Kisel, også kaldet silicium, er et livsvigtigt mineral .. Kisel tager del i dannelsen af bindevæv og knogler	0
miniput	Peter Duelund fik sat skub i diskussionerne om Danmarks stilling som kulturel miniput i selskab med de andre europæiske lande	jeg kommanderede med .. et hold miniputter, som jeg var fodboldtræner for, og som ikke engang altid lystrede	0
minus	vi har sat minus foran 5	minus gange minus giver plus	1
misbrug	Heldigvis er misbrug af Dankort ikke nær så omfattende som misbrug af checks	han blev dømt for seksuelt misbrug af fire drenge i alderen 7-11 år	1
model	Watson og Crick fremsatte deres model af DNA-molekylet som en dobbeltspiral, der kan visualiseres som en vredet stige	Freuds model af det ubevidste	1
moderland	Spaniens interesse for Peru svandt ind i slutningen af 1600-tallet, fordi der ikke længere tilflød moderlandet så store rigdomme	Frankrig har Corsica, som vil løsrives fra moderlandet. England har Nordirland og Falklandsøerne	1
moderne	I 60erne var det moderne at ophænge rispapirlamper i loftet	Gennemsigtige toppe og undertøj til kvinderne er virkelig blevet moderne	1
modifikation	Novo fandt en metode til fremstilling af menneskeligt insulin: en kemisk modifikation af svineinsulinet, så det blev identisk med det menneskelige	Når Socialdemokratiet siger, at de ikke vil røre rentefradragsretten er det .. en sandhed med modifikationer	0
modne	Efter at indvoldene er taget ud, får slagtekroppen lov at hænge tre-fire dage, så den kan modnes	En barndom præget af smerter og store afsavn har modnet den lille pige, og en ukuelig vilje er vokset frem i hende	0
modsætning	Hitchcock lå under for en opslidende modsætning mellem sine personlige kunstneriske ambitioner og sin principielle holdning, at film burde henvende sig til et massepublikum	Der vil også i et socialistisk samfund være ægte modsætninger mellem grupper, som har klart forskellige vilkår, ønsker og muligheder	1
monopol	det kan trods alt ikke være en privat opgave at arkivere, hvad et statsligt monopol : DR sender ud i æteren	Hansestæderne opnåede efterhånden noget nær et monopol på transport og salg af salte sild i hele Europa	0
monstrøs	Nina betalte med Eurocard og forlod butikken med den monstrøse pakke i armene	Mange tror, at forskerne .. skaber monstrøse væsener eller nye planter, som vil medføre store økologiske omvæltninger	0
murre	Tankerne om at indvie andre i sagen, de ligger og murrer i baghjernen .. men de kommer ikke ud	Det er nemmere at gå og murre og småbrokke sig .. end at påtage sig ansvaret selv	0
mus	Det traditionelle greb om musen betyder ofte, at albuen tvinges ud fra kroppen i en unaturlig og anstrengende stilling	Mange lofter, der førhen var fulde af hø, halm og fede mus, står i dag gabende tomme	0
musik	Jeg spiller musik om onsdagen sammen med andre elever fra Thorshøjgård, onsdag er vores øveaften	han var for det meste kun interesseret i timerne i musik og gymnastik	0
musketer	De tre musketerer på Charlottenlund Travbane, Steen Juul, Preben Kjærsgaard og Axel Jacobsen .. er normalt fast inventar i Dansk Trav Derby	I nærkamp kunne musketererne forsvare sig med en kårde, som de bar ved siden	0
måde	Du har en elskværdig og charmerende måde at være uforskammet på, men du slipper næsten altid godt fra det	Han tog en øl op af sin taske og åbnede den. Tak for din måde at være på. Og skål.	1
måne	Solen stod lavt nu og en bleg måne var begyndt at dukke frem	I den forløbne uge har vi fået flotte fotos af Saturns ringe -- og af den yderste planet Pluto og dens måne Charon	0
måtte	Der var så mange varer at bære på, at de af og til måtte standse og stille det hele fra sig, mens de pustede ud	Fruen sover, De må komme igen senere, siger hun meget bestemt	1
mægtig	Under sydligere himmelstrøg indledes fastetiden stadigvæk med mægtige farvestrålende karnevalsoptog	Med sin ene mægtige hånd tog min mor fat i mig og med sin anden mægtige hånd tog hun fat i min far	0
mængde	På alle møbler og på farvefjernsynet var der mængder af nips	Den daglige anbefalede mængde af zink er 15 mg	0
mærke	Han går hen ad den fugtige gade i sine sko uden strømper og mærker vinden og regnen mod sin hud	jeg mærkede tårerne snige sig op i øjenkrogene	1
mærke	Jeg mærkede hvordan mine kammeraters øjne hang ved hver bevægelse vi gjorde	Foreløbig har vi ikke mærket meget til de lavere svinekødspriser	1
nar	En nar kom springende og holdt en levende slange over sit hoved, så folk sprang ud til siderne	Modvilligt trasker han ud i gangen, hvor han bemærker sig selv i spejlet. Hvor han dog ser latterlig ud! En stor, dum nar!	0
navle	Kroppen så bleg ud, næsten gul .. Maven var flad, navlen udadvendt som på små børn	kæmperne fra Europas bedste nation, Tyrkiet, og taekwondosportens navle, Korea, er de sværeste konkurrenter	0
negativ	man får et negativt tal, når man ganger et positivt reelt tal med et negativt	der kan ikke alene laves papirbilleder efter negativer, men også efter farvelysbilleder, blot de er veleksponerede	0
nervøsitet	psykosomatiske lidelser dvs. legemlige sygdomme, der er opstået på basis af nervøsitet	De, der går til eksamen uden nervøsitet, er lige så få som de, der elsker at gå til tandlæge	0
net	Det net af el-ledninger, der føres fra kraftstationerne gennem det åbne land til byområderne, er stærkt tiltagende	Politiet er i gang med at afsløre et helt net af amfetaminhandlere og -brugere	1
net	Julie og Ulla er en tur på molen med net og spand, hvor de fanger dyr og fisk til Gits akvarium	Hønsene går på net, så gødningen automatisk falder ned i en gødningskælder under gulvet	0
normal	Under graviditeten tænkte jeg tit og ofte på, om barnet inde i min mave ville blive et normalt barn	Efterskolerne tilbyder de normale skolefag, og derudover er der en række valgfrie fag	0
notere	Beregningen er gennemført med slutkøbskurs den 29. november 1985, hvor obligationen blev noteret til kurs 99,75	i 1982 blev det til 25 mål og sidste år noteredes han for 19 mål	0
nutidshistorie	tv-serien Liva Weel er ikke bare et stykke dansk nutidshistorie. Det er samtidig historien om en kvinde, der sled sig op i rampelyset	De 16 filmfolk er trætte af æstetiske fortællinger om ingenting, siger de. Derfor vil de lave nutidshistorier om mennesker af kød og blod	0
nynne	Jeg griber .. mig selv i at gå og nynne melodier fra radio-reklamerne	Så er der te, Berta! nynnede Maj med sin honningstemme	0
nynorsk	stadig færre unge vælger nynorsk, når det er valgfrit i skolerne	Ivar Aasen opstillede den nynorske skriftnorm i 1853, og dette højt begavede tankeeksperiment blev faktisk til et levende og dueligt skriftsprog	0
næse	Han stak næsen i vejret og snusede. -- Her lugter skønt. Hvad skal vi ha til middag?	Hans ansigt var regelmæssigt, med lige næse og velbarberet hud	1
offer	5 % af ofrene for gadevold får psykiske mén	Gitte var et tilfældigt offer for en vanvittig sex-forbryder	1
omegn	Gi skrivebord og omegn lidt kulør. De festlige A4-ringmapper med lakridskonfekt og pastiller koster 78 kr. pr. stk.	Bente og Hans holdt fælles fyrreårsfødselsdag. Der var firs mennesker i alle aldre, børn, teen-agers .. flest fra deres egen generation og omegn	1
omgang	så er der jo den traditionelle omgang risengrød med mandelgave	Rygter om endnu en omgang ændringer i visse valutakurser i EMS-samarbejdet har også kunnet mærkes herhjemme	1
omgive	Han er særdeles pressesky og omgiver sig med dramatiske vagter, for at ingen journalist eller fotograf uønsket skal komme ham nær	Han omgiver portrættets sorte baggrund med en ramme	1
omlægning	De omlægninger, som de Bergske Blade nu gennemfører, foretages på baggrund af en alvorlig økonomisk situation	amtet og politiet havde forlangt en omlægning af Gl. Strandvejs udmunding i Ny Strandvej	0
omløbstid	Uranus afstand fra Solen er ca. 19 gange Jordens, dens omløbstid 84 år	lyset udsendes, når elektronen springer fra en bane med en omløbstid til en anden bane med en derfra forskellig omløbstid	0
omsætte	Uanset anledningen, kan din inspiration nemt omsættes i handling, når du kigger ind til Sadolin Farveland	når en bevilling gives, vil der gå en vis tid, før forskningen er udført og omsat i en publikation	1
opera	Segerstams sangstemme er lige til en karriere ved operaen	Sarti samlede .. et udmærket italiensk selskab, både til komisk og alvorlig opera	0
opfordre	Han blev opfordret til at søge og fik også stillingen som centerleder	Jeg vil ikke ligefrem opfordre til negativ kritik, men det er ikke specielt skønt kun at få god kritik	1
opgive	Kursusstuderende opgiver 65 sider af det læste stof fordelt på mindst 3 tekster eller temaer	mange steder opgives priser uden moms	0
opgør	AGF har vundet samtlige tre forudgående opgør mod Herning med tilsammen 10-2 i mål	Hendes bror Freddie har allerede som 18-årig haft sit opgør med moren	0
opkøbe	hebraiske skrifter bliver opkøbt af folk, der betragter dem som rene investeringer	Riskær Pedersen opkøbte systematisk aktier i Fisker &amp	1
oplevelsescenter	Økolariet er et oplevelsescenter for hav, skov og by. Her er det for eksempel muligt at gå en tur på havbunden, smage hvor salt saltvand er i forhold til fersk vand og få at vide, hvilke fisk, der findes hvor	et flertal i kommunalbestyrelsen pønser på at bygge et stort anlagt oplevelsescenter ude ved klinten, så man kan lære, opleve, spise og underholde sig lidt på samme tid	1
oplyse	Fakler og fyrværkerisole oplyste sammen med store projektører pladsen	Kasserer Folmer Jensen oplyste, at 88 havde givet et overskud på godt 35.000 kr.	0
opsats	Stil nogle af planterne på små opsatser og bland store og små planter på dekorative måder	kager med flødeskum serveres i en elegant tre-etagers opsats	1
opstille	I en stor hal havde spartanerne opstillet 38 bronzestatuer til minde om sejren over Athen 404 f.Kr.	På alle kommunebiblioteker er fagbøger opstillet efter det såkaldte decimalsystem	0
opsætning	der er gået længere og længere tid mellem opsætningerne, fordi operaen er så hulens svær at realisere på scenen med sine mange og lange arier	Før var de 56 ansatte til at klare opsætningen af det jyske dagblad .. Nu kan 14 mand klare det	0
optegne	Vi finder en dansk tillempning af Hodja-historier i nogle af de Molbo- og Aggerhistorier, som Evald Tang Kristensen har optegnet	Foran skolebygningen lå en kvadratisk, asfaltbelagt skolegård, der indeholdt en optegnet boldbane	0
opus	Man lukker det sidste opus, Rabbit at Rest, med en vag fornemmelse af, at .. der mangler noget	På programmet står bl. a. Franz Schuberts Es-dur trio opus 100	0
orden	Man blev gift og fik børn, nøjagtigt i den orden, og man så stift den anden vej, hvis der kom uorden i faktorerne	middelalderens store ordener som f.eks. benediktinerne og franciskanerne	0
ordentlig	På værelserne er der pænt og ordentligt. Det er nødvendigt, når to, tre, fire -- ja, på nogle værelser fem -- asylansøgere skal bo sammen	journalistik er at lave ordentlige referater af andres udsagn	0
orlov	den ene af de tre overfaldsmænd var på orlov fra statsfængslet i Horserød	Faderen har .. ret til orlov med dagpenge i 2 uger inden for de første 14 uger efter fødslen	0
outlet	vi kalder altså butikken for outlet og ikke lagersalg, for det lyder alene som gamle varer. Og vi har mange nye også, understreger direktør Harald Nielsen	selv om mærkevareproducenterne er gode til at forudse, hvor mange styk der vil blive solgt af en given vare, kan der være brug for en outlet ? også fordi det er billigere at holde udsalg ad bagdøren end at sende tøjet til lavprismarkeder som Østeuropa	1
overfrakke	Det er første gang, jeg har spist frokost i overfrakke	Michael Laudrup foldede sig friere ud i offensiven som midtbanemand uden den overfrakke, en frontløber altid er belemret med	0
overføre	Trommehindens svingninger overføres gennem nogle øreknogler til det indre øre	Kraften overføres via en 4-trins gearkasse	1
overføre	Det er faktisk en smal sag at overføre smalfilm til video!	De fleste lønmodtagere får deres løn overført til et pengeinstitut	0
overgå	I begyndelsen af 70erne overgik firmaet til edb	virksomheden overgik til at blive et aktieselskab	0
overligger	seks minutter efter fik Ib Sørensen en tilsvarende chance, men igen sneg bolden sig lige over SFCs overligger	døren var så lav så man uforberedt knaldede panden mod overliggeren idet man trådte ind	1
palet	Marengsmassen smøres omkring isen i et mindst 1/2 cm tykt lag hele vejen rundt. Glat med en palet, så isen er lukket helt inde	han bruger hele sin sproglige palet	0
paradis	faktisk er hun på vej mod sit Nirvana, den højeste tilstand, buddhismens paradis	Vores lille hus og store have er nu engang mit paradis, og har en stor del af skylden for, at jeg har det så godt	0
parser	Der er omkring 70.000 parsere i Indien, heraf bor de 55.000 i Bombay	I dag er projektet nået dertil at der er udviklet en parser i Quintus Prolog som kan klare simple sætningsstrukturer	0
part	Det er ikke lykkedes parterne at nå til enighed, selvom man har forhandlet i et halvt år	Når parterne flytter fra hinanden, er et af de største problemer sædvanligvis at finde en ny bolig for den, der ikke bliver boende	0
pashmina	I et af de to små behandlingsrum bliver du bedt om at smide sko og tøjet på overkroppen, hvorefter du bliver svøbt i en kåbe af det blødeste pashmina	Stoffet .. er lavet af 50 procent af den allerfineste uld, 25 procent cashmere og 25 procent pashmina	1
pashmina	Trods varmen havde mor insisteret på at sidde og gafle Amokkas chokoladekage iført helulden pashmina	en pashmina er ikke et tørklæde beregnet på sammenvikling. Det er et sjal	1
passe	Troede de ikke på hvad hun sagde? Jamen det passer, forsikrede hun	alle vore samtaler endte i skænderier, og til sidst gik det ikke længere. Vi passede simpelt hen ikke sammen	0
passiv	For os er fodbold for det meste en passiv fornøjelse, dyrket med et par kolde pilsnere	Hun er bange for at blive den totalt afhængige og passive kvindetype, som hendes mor var	0
pebermynte	er du ved at blive forkølet, får du luft ved at indånde aromaen fra eucalyptus og pebermynte	Godaw købmand, hva ska du ha for de her pebermynter?	0
pelsdyr	Det handler om pelsdyr, mest om mink og lidt om blåræv	Joakim er overfølsom for pelsdyr, han kan ikke tåle at komme i nærheden af hverken hunde eller katte	0
penne	Kog 175 g pastafigurer (sommerfugle, skruer, penne eller snegle), i saltet vand	Oven på pennene lægges skivede, hårdkogte æg, oven på dem skinke, så et lag tynde, friterede aubergineskiver	1
perle	Der blev skålet i perlende champagne på den fornemme restaurant	Hun drak sin cola ud uden at nyde den, det perlede i svælget mellem næse og mund	1
pibe	orglet har 101 stemmer -- det vil sige op mod 6.000 piber	Han kunne ryge en pibe tobak eller to, i dagens og aftenens løb undertiden adskillige piber	0
pibe	Det var kineserne, der for et par hundrede år siden fandt på at ryge opium i piber	en kugle ramte rattet og peb hen over hovedet på ham	0
pigebarn	når man ser små drengebørn og pigebørn, så ligner deres kroppe jo hinanden	det var en smule morsomt som jeg gamle mand havde ladet mig tage ved næsen af et ungt pigebarn	0
pille	Jeg har prøvet mange forskellige piller mod søvnløshed, men ingen af dem har hjulpet	det er lucerne som de tørrer, og så presser de piller ud af det	0
pink	Hvordan det lykkes ham at få en pink bluse til at matche et par rustfarvede bukser er os ubegribeligt	Stærk pink er en af forårsmodens mest iøjnefaldende farver	1
piske	Hvis slaverne ikke arbejdede hurtigt nok, blev de pisket	Han skulle piskes op klokken tre om morgenen hver dag i 15 år, brummede bageren surt	0
placere	I stuen skal mini-roserne placeres så lyst som muligt, gerne i sydvinduet	Sagen er endt med, at miljøministeriet i et landsplandirektiv har fastlagt, at den nye sendestation skal placeres i Hove	1
plade	De varme kogeplader kan let skærmes af med en 10 cm høj kant, der dækker for pladerne, når de er i brug	det bliver til cirka ti kilowatt. Det svarer sådan nogenlunde til et komfur med fire plader og en ovn og en grill, der er tændt hele tiden	1
plads	Han skaffede hende en plads på en gård i Jylland, og hun skrev under på at hun ville blive i pladsen i 3 år	Kirkepladsen i Ballerup ser i øjeblikket nærmest kaotisk ud, med et stort hul midt på pladsen omgivet af værktøj, svedige mænd og tusindvis af fliser i stabler	0
plantage	Flere af vore allersmukkeste hedelandskaber er for længst spoleret af de plantager, som blev strøet ud over landskabet	I plantagen er høsten af rørene under den brændende tropesol et hårdt og slidsomt arbejde	0
position	Vær venlig at rette stoleryggen op i lodret position og spænd Deres sikkerhedsbælte	Vel indendørs låser jeg alt, hvad låses og lukkes kan og stiller mig i en afventende position bag et gardin	1
potpourri	Værtindegaven .. kunne være en gaveæske fyldt med potpourri	i Los Angeles gav Victor Borge et potpourri over danske sange	0
powernapping	Man må håbe, at den tid, der bliver brugt på powernapping, kommer igen i form af kvalitativt arbejde og et bedre forhold til kollegerne	nu taler de i stedet om powernapping, fordi det lyder mere effektivt. Det er da synd for det gode ord middagslur	1
præg	Hver gudstjeneste har sit eget præg, ikke to er ens	VW Caravelle har et pænt præg af personvogn over sig	1
præparat	traditionelle præparater af kropsdele .. opbevares i sprit eller formalin	olien er en vigtig komponent ved fremstilling af kosmetiske præparater, da den absorberes godt af huden og gør den fløjlsblød	0
prøve	Strik en prøve før De begynder og kontroller strikkefastheden	En to tre, det er en prøve	1
pudse	Kragen løfter en vinge og pudser sine fjer	Fru Jensen står i sin dør og pudser dørhåndtaget og brevsprækken af messing	0
pulje	De otte juniorhold var delt op i to puljer. I hver pulje skulle alle hold møde hinanden	Faggrupperne .. skal samarbejde på tværs af gamle arbejdsdelinger for at udnytte hele den pulje af viden, de tilsammen har	0
pulverisere	Et meget kendt pulveriseret krydderi er karry	De var på besøg hos venner cirka en kilometer væk, da deres boligblok søndag aften blev pulveriseret af et israelsk El Al-fragtfly	0
pumpe	Gennem boringer og brønde pumpes grundvandet op	Når hjertet pumper blod ud i pulsårerne, stiger trykket, og i pausen mellem to hjerteslag falder blodtrykket	1
pus	En tandbyld kan tømme sig, så stinkende pus strømmer ud	Anita: Ih altså, hvad er der så? Susan: Have et glas vand. Anita: Ih, så skal du altså også sove. Ellers er du ikke til at hive op i morgen, vel. Godnat, pus	0
påklædning	Min påklædning bestod af sandaler, fodboldbukser, en skjorte .. og en sort, ulden sweater	Gerda skal til et bryllup, hvor påklædningen skal være kort	0
påsætte	natten til torsdag påsatte han i alt fire brande i Randers	Snøren påsættes 2-3 kroge med sandorm eller sildestumper	0
pølse	Min madpakke bestod af to halve, en med pølse og den anden med leverpostej	foruden en stor butik omfattede virksomheden et røgeri i gården med lange rader af pølser og skinker	1
raid	Jeg vil råde dig til at tænke lidt mere over forholdet mellem mænd og kvinder, før du kaster dig ud i en raid for at finde en pige	franskmændene var godt trætte af tuaregernes jævnlige raids ind i Tidikelt, som stod under fransk beskyttelse	0
rakkerknægt	domstole og politi stiller sig hjertens gerne til rådighed som rakkerknægte for skattevæsenet	såvel bøddel som rakkerknægte udgjorde bunden af hierarkiet og blev betragtet som urene og smittebærende	0
